block_id,method,rate_bpd,mse,sqnr_bits,quantize_seconds,dequantize_seconds,original_vector,dequantized_vector
10,QTIP bitshift (gpu),2.0,0.020429909811928344,-2.9582764052102672,0.007983916002558544,8.506000449415296e-05,"[-0.0048828125,0.00732421875,-0.005462646484375,-0.00396728515625,0.00897216796875,0.0010528564453125,-0.0205078125,-0.006195068359375,0.01312255859375,8.487701416015625e-05,0.035888671875,-0.0037689208984375,-0.0133056640625,0.0303955078125,0.0184326171875,0.0283203125,-0.0026702880859375,-0.0084228515625,0.0028076171875,-0.0152587890625,-0.009521484375,-0.0245361328125,-0.0517578125,0.006805419921875]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
10,Leech Lattice Vector Quantization (gpu),2.0,0.15532450342825335,-4.421541756006931,0.0014890269958414137,0.00014648499200120568,"[-0.0048828125,0.00732421875,-0.005462646484375,-0.00396728515625,0.00897216796875,0.0010528564453125,-0.0205078125,-0.006195068359375,0.01312255859375,8.487701416015625e-05,0.035888671875,-0.0037689208984375,-0.0133056640625,0.0303955078125,0.0184326171875,0.0283203125,-0.0026702880859375,-0.0084228515625,0.0028076171875,-0.0152587890625,-0.009521484375,-0.0245361328125,-0.0517578125,0.006805419921875]","[-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-1.0606601238250732,-0.3535533845424652]"
11,Leech Lattice Vector Quantization (gpu),2.0,0.15698549352257038,-4.640205459981749,0.0005198359867790714,0.00014125500456430018,"[-0.004150390625,-0.0167236328125,0.01263427734375,0.00927734375,0.019775390625,-0.007659912109375,0.00689697265625,-0.012939453125,-0.0157470703125,0.0184326171875,0.0235595703125,-0.01312255859375,-0.0167236328125,-0.01348876953125,-0.002349853515625,0.0019683837890625,0.032958984375,0.01104736328125,-0.016357421875,0.035400390625,0.00860595703125,0.00201416015625,0.01312255859375,0.00927734375]","[0.0,0.0,0.0,0.0,0.7071067690849304,0.0,0.0,0.0,0.0,0.7071067690849304,0.7071067690849304,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.0,0.7071067690849304,0.0,0.0,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0]"
11,Uniform scalar 2-bit (gpu),2.0,0.00025245121408564347,0.0,7.718500273767859e-05,4.248000914230943e-05,"[-0.004150390625,-0.0167236328125,0.01263427734375,0.00927734375,0.019775390625,-0.007659912109375,0.00689697265625,-0.012939453125,-0.0157470703125,0.0184326171875,0.0235595703125,-0.01312255859375,-0.0167236328125,-0.01348876953125,-0.002349853515625,0.0019683837890625,0.032958984375,0.01104736328125,-0.016357421875,0.035400390625,0.00860595703125,0.00201416015625,0.01312255859375,0.00927734375]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
11,QTIP bitshift (gpu),2.0,0.021564037670993724,-3.208239454577709,0.008024884009500965,8.663299377076328e-05,"[-0.004150390625,-0.0167236328125,0.01263427734375,0.00927734375,0.019775390625,-0.007659912109375,0.00689697265625,-0.012939453125,-0.0157470703125,0.0184326171875,0.0235595703125,-0.01312255859375,-0.0167236328125,-0.01348876953125,-0.002349853515625,0.0019683837890625,0.032958984375,0.01104736328125,-0.016357421875,0.035400390625,0.00860595703125,0.00201416015625,0.01312255859375,0.00927734375]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
12,QTIP bitshift (gpu),2.0,0.02242391872745486,-2.9747619614054566,0.007947288002469577,8.579099085181952e-05,"[0.04541015625,0.021728515625,-0.015380859375,0.01141357421875,0.0025787353515625,0.017333984375,0.00141143798828125,-0.033935546875,-0.009521484375,0.004638671875,0.01483154296875,-0.010009765625,-0.0030517578125,0.034912109375,0.0184326171875,0.031494140625,-0.013671875,0.00909423828125,0.01531982421875,0.0218505859375,-0.00537109375,0.004119873046875,-0.017822265625,0.0030364990234375]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
12,Leech Lattice Vector Quantization (gpu),2.0,0.15499911407934638,-4.36933678332386,0.0006710799934808165,0.0001426679955329746,"[0.04541015625,0.021728515625,-0.015380859375,0.01141357421875,0.0025787353515625,0.017333984375,0.00141143798828125,-0.033935546875,-0.009521484375,0.004638671875,0.01483154296875,-0.010009765625,-0.0030517578125,0.034912109375,0.0184326171875,0.031494140625,-0.013671875,0.00909423828125,0.01531982421875,0.0218505859375,-0.00537109375,0.004119873046875,-0.017822265625,0.0030364990234375]","[0.7071067690849304,0.7071067690849304,0.0,0.0,0.0,0.7071067690849304,0.0,-0.7071067690849304,0.0,0.0,0.0,0.0,0.0,0.7071067690849304,0.0,0.0,-0.7071067690849304,0.0,0.7071067690849304,0.7071067690849304,0.0,0.0,0.0,0.0]"
12,Uniform scalar 2-bit (gpu),2.0,0.00036284935049479827,0.0,8.134299423545599e-05,4.225000157020986e-05,"[0.04541015625,0.021728515625,-0.015380859375,0.01141357421875,0.0025787353515625,0.017333984375,0.00141143798828125,-0.033935546875,-0.009521484375,0.004638671875,0.01483154296875,-0.010009765625,-0.0030517578125,0.034912109375,0.0184326171875,0.031494140625,-0.013671875,0.00909423828125,0.01531982421875,0.0218505859375,-0.00537109375,0.004119873046875,-0.017822265625,0.0030364990234375]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
13,QTIP bitshift (gpu),2.0,0.021144987545971123,-2.158092676612164,0.00799637999443803,0.0004137070063734427,"[0.031982421875,-0.031494140625,0.01611328125,-0.006317138671875,-0.01177978515625,-0.0179443359375,0.0107421875,0.00970458984375,-0.00116729736328125,0.020751953125,-0.025146484375,0.0167236328125,-0.1142578125,0.028076171875,0.0419921875,-0.023193359375,0.01470947265625,-0.01165771484375,0.01422119140625,0.051025390625,-0.01544189453125,-0.02783203125,0.025634765625,-0.01318359375]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
13,Leech Lattice Vector Quantization (gpu),2.0,0.14676641817574357,-3.5556598191944007,0.0008711359987501055,0.00014381000073626637,"[0.031982421875,-0.031494140625,0.01611328125,-0.006317138671875,-0.01177978515625,-0.0179443359375,0.0107421875,0.00970458984375,-0.00116729736328125,0.020751953125,-0.025146484375,0.0167236328125,-0.1142578125,0.028076171875,0.0419921875,-0.023193359375,0.01470947265625,-0.01165771484375,0.01422119140625,0.051025390625,-0.01544189453125,-0.02783203125,0.025634765625,-0.01318359375]","[0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,-1.0606601238250732,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652]"
13,Uniform scalar 2-bit (gpu),2.0,0.001061466214499281,0.0,7.567300053779036e-05,4.3280990212224424e-05,"[0.031982421875,-0.031494140625,0.01611328125,-0.006317138671875,-0.01177978515625,-0.0179443359375,0.0107421875,0.00970458984375,-0.00116729736328125,0.020751953125,-0.025146484375,0.0167236328125,-0.1142578125,0.028076171875,0.0419921875,-0.023193359375,0.01470947265625,-0.01165771484375,0.01422119140625,0.051025390625,-0.01544189453125,-0.02783203125,0.025634765625,-0.01318359375]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
14,Leech Lattice Vector Quantization (gpu),2.0,0.15214204505636467,-4.061554832289902,0.0005151479999767616,0.00014048400043975562,"[0.007598876953125,0.00994873046875,-0.0137939453125,0.027099609375,0.028564453125,-0.0220947265625,0.041015625,-0.044189453125,0.00457763671875,-0.00433349609375,-0.0177001953125,0.015380859375,-0.0003376007080078125,-0.0211181640625,-0.0250244140625,-0.02783203125,0.03857421875,-0.0283203125,0.02978515625,-0.00146484375,0.01611328125,0.01318359375,0.03173828125,0.004425048828125]","[0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,1.0606601238250732,-0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652]"
14,Uniform scalar 2-bit (gpu),2.0,0.000545694507460818,0.0,7.534200267400593e-05,4.2418992961756885e-05,"[0.007598876953125,0.00994873046875,-0.0137939453125,0.027099609375,0.028564453125,-0.0220947265625,0.041015625,-0.044189453125,0.00457763671875,-0.00433349609375,-0.0177001953125,0.015380859375,-0.0003376007080078125,-0.0211181640625,-0.0250244140625,-0.02783203125,0.03857421875,-0.0283203125,0.02978515625,-0.00146484375,0.01611328125,0.01318359375,0.03173828125,0.004425048828125]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
14,QTIP bitshift (gpu),2.0,0.021573405817278513,-2.652508310687088,0.00799588899826631,8.663299377076328e-05,"[0.007598876953125,0.00994873046875,-0.0137939453125,0.027099609375,0.028564453125,-0.0220947265625,0.041015625,-0.044189453125,0.00457763671875,-0.00433349609375,-0.0177001953125,0.015380859375,-0.0003376007080078125,-0.0211181640625,-0.0250244140625,-0.02783203125,0.03857421875,-0.0283203125,0.02978515625,-0.00146484375,0.01611328125,0.01318359375,0.03173828125,0.004425048828125]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
15,Leech Lattice Vector Quantization (gpu),2.0,0.15328720127402973,-4.136553859696933,0.0008232770051108673,0.00014720699982717633,"[0.0106201171875,-0.00933837890625,0.02294921875,-0.018798828125,0.003662109375,0.03857421875,-0.00518798828125,-0.00958251953125,-0.006927490234375,0.005706787109375,0.0400390625,-0.00958251953125,0.0218505859375,-0.0037384033203125,0.05908203125,0.0162353515625,0.040283203125,-0.020263671875,-0.01239013671875,0.00439453125,0.0186767578125,-0.0177001953125,-0.00433349609375,-0.016845703125]","[0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,1.0606601238250732,0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652]"
15,QTIP bitshift (gpu),2.0,0.022539280008814444,-2.7536919057164067,0.008025434988667257,8.810500730760396e-05,"[0.0106201171875,-0.00933837890625,0.02294921875,-0.018798828125,0.003662109375,0.03857421875,-0.00518798828125,-0.00958251953125,-0.006927490234375,0.005706787109375,0.0400390625,-0.00958251953125,0.0218505859375,-0.0037384033203125,0.05908203125,0.0162353515625,0.040283203125,-0.020263671875,-0.01239013671875,0.00439453125,0.0186767578125,-0.0177001953125,-0.00433349609375,-0.016845703125]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
15,Uniform scalar 2-bit (gpu),2.0,0.000495509875084584,0.0,7.647401071153581e-05,4.3310996261425316e-05,"[0.0106201171875,-0.00933837890625,0.02294921875,-0.018798828125,0.003662109375,0.03857421875,-0.00518798828125,-0.00958251953125,-0.006927490234375,0.005706787109375,0.0400390625,-0.00958251953125,0.0218505859375,-0.0037384033203125,0.05908203125,0.0162353515625,0.040283203125,-0.020263671875,-0.01239013671875,0.00439453125,0.0186767578125,-0.0177001953125,-0.00433349609375,-0.016845703125]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
16,Leech Lattice Vector Quantization (gpu),2.0,0.15177792975181248,-3.9558537027617247,0.0006874309910926968,0.00014275799912866205,"[0.0303955078125,-0.00946044921875,0.01251220703125,0.03564453125,-0.03857421875,0.0203857421875,0.00872802734375,0.0115966796875,-0.021484375,-0.045166015625,0.04345703125,0.0079345703125,0.03759765625,0.005706787109375,-0.004486083984375,-0.021240234375,-0.00262451171875,-0.00439453125,-0.03076171875,-0.040283203125,-0.02685546875,0.0255126953125,-0.0108642578125,-0.01080322265625]","[0.7071067690849304,-0.7071067690849304,0.0,0.7071067690849304,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.0,-0.7071067690849304,0.7071067690849304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7071067690849304,0.0,0.0,0.0,0.0]"
16,QTIP bitshift (gpu),2.0,0.020597617618378194,-2.5151473848341803,0.008045141992624849,8.57720006024465e-05,"[0.0303955078125,-0.00946044921875,0.01251220703125,0.03564453125,-0.03857421875,0.0203857421875,0.00872802734375,0.0115966796875,-0.021484375,-0.045166015625,0.04345703125,0.0079345703125,0.03759765625,0.005706787109375,-0.004486083984375,-0.021240234375,-0.00262451171875,-0.00439453125,-0.03076171875,-0.040283203125,-0.02685546875,0.0255126953125,-0.0108642578125,-0.01080322265625]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
16,Uniform scalar 2-bit (gpu),2.0,0.0006303001039971908,0.0,7.639300019945949e-05,5.393099854700267e-05,"[0.0303955078125,-0.00946044921875,0.01251220703125,0.03564453125,-0.03857421875,0.0203857421875,0.00872802734375,0.0115966796875,-0.021484375,-0.045166015625,0.04345703125,0.0079345703125,0.03759765625,0.005706787109375,-0.004486083984375,-0.021240234375,-0.00262451171875,-0.00439453125,-0.03076171875,-0.040283203125,-0.02685546875,0.0255126953125,-0.0108642578125,-0.01080322265625]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
17,QTIP bitshift (gpu),2.0,0.020235132338460932,-2.741559028543031,0.007975271000759676,8.58309940667823e-05,"[-0.004241943359375,0.016845703125,0.00885009765625,-0.01177978515625,-0.016357421875,-0.034912109375,0.0194091796875,-0.01361083984375,0.001922607421875,-0.04638671875,-0.035400390625,-0.005859375,-0.0022735595703125,0.0220947265625,-0.013916015625,0.006805419921875,-0.003143310546875,-0.01708984375,0.013671875,-0.006927490234375,0.01318359375,0.040283203125,-0.0140380859375,0.039794921875]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
17,Uniform scalar 2-bit (gpu),2.0,0.0004524004665048172,0.0,7.665400335099548e-05,4.2750005377456546e-05,"[-0.004241943359375,0.016845703125,0.00885009765625,-0.01177978515625,-0.016357421875,-0.034912109375,0.0194091796875,-0.01361083984375,0.001922607421875,-0.04638671875,-0.035400390625,-0.005859375,-0.0022735595703125,0.0220947265625,-0.013916015625,0.006805419921875,-0.003143310546875,-0.01708984375,0.013671875,-0.006927490234375,0.01318359375,0.040283203125,-0.0140380859375,0.039794921875]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
17,Leech Lattice Vector Quantization (gpu),2.0,0.15344684878866252,-4.202961443165443,0.0006380489940056577,0.00014396100596059114,"[-0.004241943359375,0.016845703125,0.00885009765625,-0.01177978515625,-0.016357421875,-0.034912109375,0.0194091796875,-0.01361083984375,0.001922607421875,-0.04638671875,-0.035400390625,-0.005859375,-0.0022735595703125,0.0220947265625,-0.013916015625,0.006805419921875,-0.003143310546875,-0.01708984375,0.013671875,-0.006927490234375,0.01318359375,0.040283203125,-0.0140380859375,0.039794921875]","[-0.7071067690849304,0.0,0.0,0.0,0.0,-0.7071067690849304,0.0,0.0,0.0,-0.7071067690849304,-0.7071067690849304,0.0,0.0,0.0,-0.7071067690849304,0.0,0.0,-0.7071067690849304,0.0,0.0,0.0,0.7071067690849304,0.0,0.7071067690849304]"
18,QTIP bitshift (gpu),2.0,0.020409106436597806,-2.7846457680365697,0.007999886991456151,8.617200364824384e-05,"[0.016845703125,-0.01092529296875,-0.002227783203125,0.003326416015625,-0.007598876953125,-0.024169921875,0.0191650390625,0.01300048828125,-0.012451171875,-0.003173828125,0.042236328125,-0.02490234375,0.0179443359375,0.01171875,-0.033447265625,-0.0250244140625,-0.019775390625,0.00738525390625,-0.01263427734375,0.048583984375,0.011962890625,-0.026611328125,-0.00640869140625,-0.00933837890625]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
18,Uniform scalar 2-bit (gpu),2.0,0.0004298334242776036,0.0,7.678401016164571e-05,4.2629995732568204e-05,"[0.016845703125,-0.01092529296875,-0.002227783203125,0.003326416015625,-0.007598876953125,-0.024169921875,0.0191650390625,0.01300048828125,-0.012451171875,-0.003173828125,0.042236328125,-0.02490234375,0.0179443359375,0.01171875,-0.033447265625,-0.0250244140625,-0.019775390625,0.00738525390625,-0.01263427734375,0.048583984375,0.011962890625,-0.026611328125,-0.00640869140625,-0.00933837890625]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
18,Leech Lattice Vector Quantization (gpu),2.0,0.15409053656518223,-4.242892436956284,0.0008953120122896507,0.0001422770001227036,"[0.016845703125,-0.01092529296875,-0.002227783203125,0.003326416015625,-0.007598876953125,-0.024169921875,0.0191650390625,0.01300048828125,-0.012451171875,-0.003173828125,0.042236328125,-0.02490234375,0.0179443359375,0.01171875,-0.033447265625,-0.0250244140625,-0.019775390625,0.00738525390625,-0.01263427734375,0.048583984375,0.011962890625,-0.026611328125,-0.00640869140625,-0.00933837890625]","[0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-1.0606601238250732,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652]"
19,QTIP bitshift (gpu),2.0,0.0205487591902056,-2.807913762301619,0.008011419005924836,9.545999637339264e-05,"[5.793571472167969e-05,-0.036865234375,-0.019287109375,-0.01483154296875,-0.00897216796875,0.020263671875,-0.022216796875,0.01116943359375,0.007781982421875,-0.0033416748046875,0.0244140625,0.026123046875,-0.00665283203125,-0.01171875,-0.022705078125,-0.0322265625,0.029052734375,-0.0213623046875,-0.00072479248046875,0.004669189453125,0.0322265625,-0.0078125,0.03857421875,0.000537872314453125]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
19,Leech Lattice Vector Quantization (gpu),2.0,0.154264308879848,-4.2620543259168375,0.0015011799987405539,0.0001446209935238585,"[5.793571472167969e-05,-0.036865234375,-0.019287109375,-0.01483154296875,-0.00897216796875,0.020263671875,-0.022216796875,0.01116943359375,0.007781982421875,-0.0033416748046875,0.0244140625,0.026123046875,-0.00665283203125,-0.01171875,-0.022705078125,-0.0322265625,0.029052734375,-0.0213623046875,-0.00072479248046875,0.004669189453125,0.0322265625,-0.0078125,0.03857421875,0.000537872314453125]","[-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-1.0606601238250732,0.3535533845424652,-0.3535533845424652,-0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652,0.3535533845424652,-0.3535533845424652]"
19,Uniform scalar 2-bit (gpu),2.0,0.0004190376710297983,0.0,7.594199269078672e-05,5.261899787001312e-05,"[5.793571472167969e-05,-0.036865234375,-0.019287109375,-0.01483154296875,-0.00897216796875,0.020263671875,-0.022216796875,0.01116943359375,0.007781982421875,-0.0033416748046875,0.0244140625,0.026123046875,-0.00665283203125,-0.01171875,-0.022705078125,-0.0322265625,0.029052734375,-0.0213623046875,-0.00072479248046875,0.004669189453125,0.0322265625,-0.0078125,0.03857421875,0.000537872314453125]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
20,Uniform scalar 2-bit (gpu),2.0,0.0003244669867020396,0.0,7.53110070945695e-05,4.194899520371109e-05,"[0.001220703125,0.0040283203125,0.005584716796875,0.0052490234375,-0.0238037109375,-0.031494140625,0.016357421875,-0.004852294921875,-0.0255126953125,-0.007293701171875,0.0201416015625,0.007720947265625,-9.059906005859375e-05,-0.000148773193359375,0.01263427734375,0.0103759765625,-0.003265380859375,0.030029296875,0.0081787109375,-0.002227783203125,-0.0172119140625,-0.043701171875,0.0107421875,-0.033447265625]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]"
20,QTIP bitshift (gpu),2.0,0.01989694738874448,-2.9691658003980557,0.008076740996330045,8.73039971338585e-05,"[0.001220703125,0.0040283203125,0.005584716796875,0.0052490234375,-0.0238037109375,-0.031494140625,0.016357421875,-0.004852294921875,-0.0255126953125,-0.007293701171875,0.0201416015625,0.007720947265625,-9.059906005859375e-05,-0.000148773193359375,0.01263427734375,0.0103759765625,-0.003265380859375,0.030029296875,0.0081787109375,-0.002227783203125,-0.0172119140625,-0.043701171875,0.0107421875,-0.033447265625]","[-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506,-0.14245736598968506]"
